time,EstimatedRemainingTimeContext,SimulationLeftNumber,SimulationElapsedTime,NotFinishedOnTime,MinimumCoresContext,WillFinishTooSoonContext,NotFinishedOnTimeContext,RemainingSimulationTimeMetric,TotalCores
1607514613,null,null,null,null,null,1242.9,973.5,null,null
1607514643,null,null,null,null,null,1203.9,940.5,null,null
1607514673,null,null,null,null,null,1153.65,896.25,null,null
1607514703,null,null,null,null,null,1136.65,885.25,null,null
1607514733,null,null,null,null,null,1119.65,874.25,null,null
1607514763,null,null,null,null,null,1133.4,894.0,null,null
1607514793,null,null,null,null,null,1085.65,852.25,null,null
1607514823,null,null,null,null,null,1058.4,831.0,null,null
1607514853,null,null,null,null,null,1010.65,789.25,null,null
1607514883,null,null,null,null,null,983.4,768.0,null,null
1607514913,null,null,null,null,null,234.9,25.5,null,null
1607514943,null,null,null,null,null,136.4,-67.0,null,null
1607514973,null,null,null,null,null,-323.975,-521.375,null,null
1607515003,null,null,null,null,null,-296.6,-488.0,null,null
1607515033,null,null,null,null,null,-283.1,-468.5,null,null
1607515063,null,null,null,null,null,-266.1,-445.5,null,null
1607515093,null,null,null,null,null,-270.1,-443.5,null,null
1607515123,null,null,null,null,null,-414.6,-582.0,null,null
1607515153,null,null,null,null,null,-206.85,-368.25,null,null
1607515183,null,null,null,null,null,-215.6,-371.0,null,null
1607515213,null,null,null,null,null,-196.4333333333333,-345.8333333333333,null,null
1607515243,null,null,null,null,null,-201.4333333333333,-344.8333333333333,null,null
1607515273,null,null,null,null,null,-288.2666666666667,-425.6666666666667,null,null
1607515303,null,null,null,null,null,-280.6,-412.0,null,null
1607515333,null,null,null,null,null,-291.6,-417.0,null,null
1607515363,null,null,null,null,null,-237.1,-356.5,null,null
1607515393,null,null,null,null,null,286.4,173.0,null,null
1607515423,null,null,null,null,null,236.4,129.0,null,null
1607515453,null,null,null,null,null,179.4,78.0,null,null
1607515483,null,null,null,null,null,203.4,108.0,null,null
1607515513,null,null,null,null,null,191.4,102.0,null,null
1607515543,null,null,null,null,null,116.4,33.0,null,null
1607515573,null,null,null,null,null,77.4,0.0,null,null
1607515603,null,null,null,null,null,92.4,21.0,null,null
1607515633,null,null,null,null,null,116.4,51.0,null,null
1607515663,null,null,null,null,null,86.4,27.0,null,null
1607515693,null,null,null,null,null,101.4,48.0,null,null
1607515723,null,null,null,null,null,125.4,78.0,null,null
1607515753,null,null,null,null,null,66.9,25.5,null,null
1607515783,null,null,null,null,null,83.15,47.75,null,null
1607515813,null,null,null,null,null,-5.224999999999994,-34.625,null,null
1607515843,null,null,null,null,null,38.65000000000001,15.25,null,null
1607515873,null,null,null,null,null,56.90000000000001,39.5,null,null
1607515903,null,null,null,null,null,82.65,71.25,null,null
1607515933,null,null,null,null,null,99.9,94.5,null,null
