time,served_request,request_rate,avgResponseTime,performance,cpu_usage,memory
1602553058,1865,317,230.727589865472,1.63396150507971,25.7,65454080
1602553068,1746,350,39.3606771171981,8.89212344995642,27.4,65306624
1602553078,2339,466,3.31777443789987,140.455600198962,36,65593344
1602553088,2335,462,3.23939078369794,142.619409280594,35.1,65937408
1602553098,2309,461,3.13806585441579,146.587108537796,34.4,65724416
1602553108,2264,452,3.07413609204781,147.033178254286,32.9,65830912
1602553118,1850,369,2.96795741931812,124.327929234502,26.9,65536000
1602553128,1843,366,2.92839709016466,124.983050020522,27.5,65470464
1602553138,2108,422,279.139362544217,1.51178965285898,32.2,65339392
1602553148,2337,467,2.90732695906398,160.628648437378,35.5,65699840
1602553158,2321,459,3.20026885841695,143.737923390457,34.9,65961984
1602553168,2086,459,531.037009002378,0.787139112555012,32.6,71213056
1602553178,1935,328,205.297471324911,1.87532753090118,25.9,65576960
1602553188,1812,364,3.02892607568905,120.174606743149,27.7,65404928
1602553198,2215,450,3.25696678247732,138.16536368164,34.1,65249280
1602553208,2313,466,3.3267000975982,139.778154434696,35.1,66125824
1602553218,2303,460,3.18911176011503,144.240790101193,34.9,65937408
1602553228,2332,465,2.99237032083868,155.39520518626,34.3,65576960
1602553238,1803,360,3.17018718370384,113.557963343792,26.8,66002944
1602553248,1787,358,2.96922816066817,120.570054111113,27.4,65568768
1602553258,1910,388,421.005277733528,0.921603648507184,29.9,65167360
1602553268,2283,459,3.30412131989154,138.917417237896,35.5,65961984
1602553278,2072,473,331.424355852098,1.25518837905095,33.6,71573504
1602553288,2308,462,3.05107798898654,151.421891432366,34,65798144
1602553298,1819,362,3.31841333021234,109.088279240017,26.7,65503232
1602553308,1806,365,2.97625555944601,122.973310822853,27.7,65437696
1602553318,2042,413,2.98570722604242,138.325685920463,31.5,65224704
1602553328,2284,459,3.34959126186872,136.733100905119,36.7,65880064
1602553338,2211,475,60.6223556694538,7.3405263633499,35.1,68386816
1602553348,2333,467,2.87394139371202,162.494614894292,34.5,66002944
1602553358,1817,364,3.2525137353875,111.913439761887,27.1,65478656
1602553368,1802,360,2.78453133611647,129.285670206206,27.3,65658880
1602553378,1868,376,3.44628669975657,109.102936800516,29.7,65200128
1602553388,2328,458,3.14142982574673,145.793484306508,34.8,65495040
1602553398,2279,459,3.06515894526188,150.073783518165,35,66093056
1602553408,2056,472,327.088713182086,1.25959711661052,33,71827456
1602553418,1908,323,120.582701775013,3.15136412110765,26.5,65732608
1602553428,1790,358,3.18842413705155,112.281172332065,27.5,65495040
1602553438,2065,412,3.3701711936378,122.248982715707,32,65306624
1602553448,2315,461,3.12987640660988,147.290161051225,35.4,65986560
1602553458,2349,468,2.98449606426526,156.810392750581,35,65691648
1602553468,2329,464,3.12137583285864,148.65239716265,34.2,66027520
1602553478,1802,362,2.79157778266797,129.675770543649,26.6,65830912
1602553488,1790,357,3.15611016150959,113.113922433317,26.7,65593344
1602553498,1840,368,3.13409696454587,117.418192277699,28.1,65331200
1602553508,2308,465,3.17155333490884,146.931156689312,35.7,65667072
1602553518,2350,466,3.00879437872704,154.879310894337,35.3,66043904
1602553528,2277,458,2.93204289127663,156.205081911535,33.9,65888256
1602553538,2137,424,2.94329242054748,144.056362541488,31,65814528
1602553548,1799,360,3.08022769442394,116.874476731606,26.6,65650688
1602553558,1805,362,3.11679364571611,116.465843190783,27.4,65642496
1602553568,2293,458,3.22189437110924,142.152394599553,35.2,65429504
1602553578,2304,463,3.22862310955922,143.404784110342,35,65634304
1602553588,2101,476,207.281266093992,2.02623231667039,33.5,71327744
1602553598,2157,429,3.06821433161495,139.820740545917,31.4,65851392
1602553608,1831,366,2.9484174864856,124.13438791406,27.4,65638400
1602553618,1826,362,3.45774339297776,104.403351831471,27.5,65384448
1602553628,2245,454,3.13870540440481,144.645623435339,35.1,65253376
1602553638,2279,462,2.97214619785926,155.443228308474,35.6,65851392
1602553648,2308,464,3.17938581909629,145.940136366302,34.9,65515520
1602553658,2347,469,3.0914608549452,151.708212397311,34,65892352
1602553668,1647,377,174.883066558375,1.90984757171166,26,70119424
1602553678,1852,310,478.942783553451,0.764183139548554,25.2,65466368
1602553688,2229,448,3.92583925770023,114.370449355337,34.6,65212416
1602553698,2317,464,3.24224870061895,142.802123696314,35.4,65900544
1602553708,2353,470,3.11914586635838,150.682276538971,34.9,65867776
1602553718,2324,465,3.05052735103798,152.432660484679,34.4,65638400
1602553728,1837,365,3.21085607479887,113.676848633854,27.3,65597440
1602553738,1802,361,3.18515049365993,113.338443730861,27.2,65728512
1602553748,1861,374,3.21293607442242,116.404432374906,28.7,65269760
1602553758,2317,464,3.28416416858052,141.588537031321,35.6,65974272
1602553768,2323,462,3.24795516051458,142.551229040565,35.1,65613824
1602553778,2094,473,349.933033458597,1.19165657462669,33.1,71217152
1602553788,1930,337,66.2065071145488,5.76982560549635,27,65449984
1602553798,1817,364,3.15364875436551,115.421858409604,27.1,65310720
1602553808,1869,374,3.45701862618909,108.185705789004,28.4,65220608
1602553818,2313,469,3.06025945001281,153.254979736452,36.1,65736704
1602553828,2365,470,3.10339685726367,151.124726089182,35.3,65736704
1602553838,2336,465,2.94254281341213,158.026587712004,35,65728512
1602553848,2131,423,3.05493635395109,138.464423146791,30.5,65736704
1602553858,1805,365,2.93093890034261,124.533472859954,27.1,65482752
1602553868,1789,361,3.03041555149852,119.455564376639,27.6,65417216
1602553878,2257,453,2.97499949497938,152.268933411412,34.5,65359872
1602553888,2360,468,3.43516873101057,136.237849330424,35.5,66146304
1602553898,2286,469,3.78842866952651,120.102564860187,34.5,66285568
1602553908,2354,470,3.05110899796401,154.042349950011,34.1,65630208
1602553918,1903,321,176.989446610948,2.13572055983036,25.9,65581056
1602553928,1814,302,575.506730931334,0.627273289081779,24.8,65474560
1602553938,2373,466,3.10225512877929,150.213306338659,35.5,65196032
1602553948,2366,464,3.08712810555053,150.301504873007,35.1,65499136
1602553958,2360,469,3.11228713746798,150.693036755457,35,65523712
1602553968,2340,467,2.97423356618637,157.015240937785,33.7,65859584
1602553978,1815,365,3.00084040513052,121.632593114903,27,65507328
1602553988,1786,360,3.03973502835127,118.43137531473,26.9,65638400
1602553998,1996,398,3.04868238005705,130.548200955113,30.1,65368064
1602554008,2119,443,619.515821471311,0.684405442613276,32,71397376
1602554018,2289,469,2.91127271139762,161.097927433547,34.6,65728512
1602554028,2293,457,3.03554534912109,150.549554508325,34.3,65761280
1602554038,1805,362,3.12851353695518,115.709903672757,26.6,65703936
1602554048,1805,359,3.00885554495941,118.98211617362,27.1,65548288
1602554058,1975,395,3.28837141205993,120.120251183111,30.7,65318912
1602554068,2111,482,167.768094393948,2.52729818224182,33.8,71274496
1602554078,2332,462,3.07357924675655,150.313352254553,34.6,65957888
1602554088,2348,466,3.11656725264489,149.523486009977,34.4,65392640
1602554098,1750,359,2.80972589765276,127.770470528783,26.8,65679360
1602554108,1829,366,2.90542251103038,125.971351364729,27.2,65728512
1602554118,1841,367,2.97155981151906,123.167636936408,28.2,65384448
1602554128,2318,461,3.27881797826732,140.599448659731,36.1,65622016
1602554138,2322,463,3.14191155758118,147.044240912903,35.6,65531904
1602554148,2338,464,3.10172261694132,149.594292366982,34.6,65761280
1602554158,2123,421,2.88012518503168,146.174201797888,30.8,65720320
1602554168,1786,360,2.94166676541592,122.379599291254,27,65654784
1602554178,1840,367,3.10454342676246,118.213840024368,27.9,65515520
1602554188,2272,456,3.1516292775181,144.687068131027,35,65269760
1602554198,2334,463,3.26560017586572,141.780982075449,35.3,65646592
1602554208,2348,464,3.03772279716635,152.745997901069,34.7,65564672
1602554218,2340,463,2.98588194398799,155.063063002957,33.8,65581056
1602554228,1794,366,2.90106557550505,126.160540144386,26.8,65785856
1602554238,1796,359,3.14056727296791,114.310558824851,26.6,65449984
1602554248,1918,388,427.571263626544,0.907451068411588,29.3,65327104
1602554258,2337,466,3.15314814429228,147.788806194703,35.3,66170880
1602554268,2333,464,2.98316070975227,155.539726198168,34.8,65548288
1602554278,2329,463,3.13035568591094,147.90651493179,34.5,65630208
1602554288,1793,361,3.28489793989157,109.896869432697,26.7,65564672
1602554298,1826,364,3.71748280812459,97.646719228038,26.9,65531904
1602554308,1757,360,3.10894475447297,115.473264516358,27.4,65343488
1602554318,2356,467,3.14678886750356,148.405253629388,35.2,65761280
1602554328,2362,467,3.00826469182362,155.238999170948,34.9,65417216
1602554338,2138,483,145.121139048192,2.9630417926723,34,70545408
1602554348,1850,367,2.93845924171242,124.895385578371,26.9,65712128
1602554358,1823,363,7.50662661880435,48.3572739705307,26.9,65564672
1602554368,1800,363,3.29104383786519,110.299351173477,28,65294336
1602554378,2121,481,280.589919784956,1.50753811941707,33.6,71282688
1602554388,2340,465,3.11060736321995,149.167010110749,35.1,66031616
1602554398,2326,463,3.04417843871965,152.093581017127,33.9,65343488
1602554408,2111,420,2.9491666706181,142.413110857507,30.9,65875968
1602554418,1806,364,3.00799757407221,121.010735892057,27.4,65482752
1602554428,1800,360,3.36027397049798,107.134121551002,27.8,65712128
1602554438,2280,456,3.40074541275961,134.088249678757,34.8,65286144
1602554448,2305,464,2.95420623911694,157.064186601507,34.5,66031616
1602554458,2106,479,194.788799100226,2.16131523960667,33.7,71430144
1602554468,2140,482,87.2857747790969,4.8919769696798,33.7,70144000
1602554478,1900,320,242.779460204275,1.55696861539255,25.4,65703936
1602554488,1821,302,598.015301440981,0.603663483409425,25.2,65277952
1602554498,2324,464,3.37333338601249,137.549404966605,35.7,65695744
1602554508,2329,462,3.09089695040685,149.471175329604,35.1,65318912
1602554518,2338,466,2.9733402286461,156.389771853232,35.1,65785856
1602554528,2222,439,3.25709361411987,134.782739463455,32.5,65531904
1602554538,1840,329,170.522470966629,2.15220901925483,26.1,65769472
1602554548,1846,367,2.82619820901658,129.856426498729,28.1,65286144
1602554558,2289,457,3.40689473300066,134.139747721965,35.4,65400832
1602554568,2348,465,3.00493293157834,154.745550262834,35.3,65523712
1602554578,2316,467,3.16881062865051,147.373906088821,35.1,65785856
1602554588,2333,465,2.88992780398464,160.903673565428,34.1,65744896
1602554598,1777,358,3.02619228352304,118.300480094815,26.4,65597440
1602554608,1837,367,2.78121761868165,131.956592513593,27.2,65728512
1602554618,1862,372,3.2525531203355,114.371690864692,28.4,65163264
1602554628,2338,464,3.16843719335577,146.444436699901,35.4,66162688
1602554638,2309,468,2.9616102918292,158.022141296297,35.2,65859584
1602554648,2352,467,3.11491339385104,149.923911503246,34.3,65671168
1602554658,2053,410,2.91869260599366,140.473854340826,29.6,65744896
1602554668,1847,369,3.0131732442925,122.462258251812,27.4,65794048
1602554678,1824,367,2.87412982760814,127.690821922759,27.3,65474560
1602554688,2246,449,3.22316155726636,139.304217930921,34.1,65384448
1602554698,2336,468,3.10485075189643,150.731882913904,35.3,65826816
1602554708,2084,428,644.600943503133,0.645360519857784,31.6,71856128
1602554718,2206,439,2.95966220572118,148.327737926102,32.4,65622016
1602554728,1814,362,2.91573620157967,124.153892867221,26.6,65703936
1602554738,1822,362,3.07874752844466,117.58028115507,27.1,65449984
1602554748,2148,410,665.613211067029,0.647523205419967,31.3,69128192
1602554758,2280,460,3.09252927177831,148.745560534496,35,65916928
1602554768,2334,465,3.0470345913087,152.607391240768,34.8,65712128
1602554778,2337,467,2.92829728606016,159.478343344135,34,65720320
1602554788,1807,360,12.1383259292459,29.7405096966635,26.5,65671168
1602554798,1794,360,2.97422844962266,121.039794386229,27.1,65433600
1602554808,2062,412,3.23839700996702,127.22343762422,31.4,65220608
1602554818,2170,452,572.271354077599,0.758381486173692,32.8,70922240
1602554828,2320,466,2.84900839986472,163.565681316393,34.6,65564672
1602554838,2319,463,3.03738083290406,152.433963823141,34,65712128
1602554848,1799,363,2.78858770059837,130.173420732691,26.2,65761280
1602554858,1807,359,3.08152411481459,116.825306759496,27.1,65482752
1602554868,1817,365,3.45664412750933,105.883043350407,28.2,65368064
1602554878,2089,429,669.223442210028,0.626098808816834,31.3,71749632
1602554888,2290,460,3.16658186600198,145.267048023862,35.2,65957888
1602554898,2321,461,2.97363356031872,155.029189255783,34.4,65540096
1602554908,1827,366,2.96005161329247,123.646492634261,26.6,65630208
1602554918,1866,310,408.635748672076,0.900557528791525,25.5,65597440
1602554928,2011,402,3.55824032332517,112.977191946477,31.8,65196032
1602554938,2308,464,3.05160120826867,152.051322677006,35.4,65859584
1602554948,2157,480,77.5627233277994,5.59547139888072,34.8,69857280
1602554958,2319,463,3.02157282777879,153.231454738875,34.5,65548288
1602554968,1560,375,238.925090355751,1.32259027099032,26,71176192
1602554978,1821,306,499.187138498255,0.725178940084542,25.4,65515520
1602554988,2162,430,672.737949099616,0.642151971028517,31.7,71454720
1602554998,2317,461,3.25266657381877,141.72986672248,35.4,65499136
1602555008,2322,461,3.17181399112935,145.342697046323,34.2,65777664
1602555018,2181,433,3.05850688386871,141.57234769807,31.3,65531904
1602555028,1816,363,2.78999141134354,130.107927402255,26.8,65449984
1602555038,1772,352,46.0737498296303,7.63992514830271,27.3,65220608
1602555048,2308,461,3.20658816002064,143.766513501077,35.2,65146880
1602555058,2313,462,3.19381456997711,144.654609676764,35.4,65777664
1602555068,2367,469,3.20414596335214,146.372857343034,34.9,65499136
1602555078,2169,488,89.7047142654919,4.81580041291302,33.9,70266880
1602555088,1926,325,187.058144764489,2.04749170629382,26.3,65531904
1602555098,1827,363,3.18690225865323,113.903712928241,27.8,65531904
1602555108,2236,448,3.26181503016108,137.346843967996,34.9,65196032
1602555118,2315,460,3.23221451777876,142.317286637312,35.4,65966080
1602555128,2314,459,3.22999476150077,141.795895603,34.9,65482752
1602555138,2306,462,3.09341592780425,149.349460525967,33.7,65900544
1602555148,1864,368,2.9023594099053,126.448846668502,27.3,65384448
1602555158,1815,365,3.02955493454106,120.479743027104,27.4,65392640
1602555168,1959,392,3.03873825949513,129.000909760859,29.4,65376256
1602555178,2289,461,3.06859595539165,150.231573886423,35.6,65605632
1602555188,2071,475,304.99007861894,1.363978795257,33.5,71782400
1602555198,2332,463,3.13358098319628,147.754279363713,33.9,65662976
1602555208,1809,358,9.08354410748247,39.4119295028359,26.6,65531904
1602555218,1868,311,430.268501571721,0.859928157995375,25.3,65425408
1602555228,2040,414,3.33006066434524,124.322059484583,31.1,65335296
1602555238,2307,463,3.17831353599704,145.674740630885,35.6,66007040
1602555248,2025,463,521.779420876209,0.7742735413397,32.6,71634944
1602555258,2338,466,3.03834732829046,153.372853610584,34.1,65482752
1602555268,1795,361,2.95581339461558,122.13220247855,26.3,65761280
1602555278,1862,370,3.01654984180192,122.656683762594,27.5,65417216
1602555288,2068,368,605.59568725656,0.681973152535072,28.6,65228800
1602555298,2303,460,3.16389353441975,145.390480114358,35.4,65769472
1602555308,2308,462,2.9786563828665,155.103489834365,35.3,65916928
1602555318,2301,461,2.95890118442686,155.801079950325,34.6,65564672
1602555328,1747,362,2.84739214826736,127.133875894221,26.8,65679360
1602555338,1804,362,3.11751904878807,116.438743218302,27.2,65581056
1602555348,1807,364,3.45579681966472,105.330266504301,27.9,65449984
1602555358,2357,465,3.18817289188144,146.165222465397,35.5,65466368
1602555368,2312,465,3.09126290483046,150.423957559023,35.4,65753088
1602555378,2333,468,2.88546642314913,162.192148986865,34.6,65728512
1602555388,2070,413,3.15423149993454,130.935221466329,30.2,65859584
1602555398,1807,365,2.98374861594255,122.329340363916,27.1,65630208
1602555408,1793,363,2.94844863538428,123.454753673387,27.6,65466368
1602555418,2062,453,531.463150834713,0.773336776697473,32.2,71790592
1602555428,2279,462,2.98204940889634,155.262350321471,34.7,65679360
1602555438,2300,461,3.0815517384073,149.599954547013,34.2,66031616
1602555448,2228,442,2.75916064449016,160.193644716788,32.3,65466368
1602555458,1883,327,220.553784818644,1.69119745692285,26.1,65835008
1602555468,1786,298,651.383696985405,0.546528876371274,25.2,65253376
1602555478,2346,464,3.00382500719231,154.13680853292,35.2,65662976
1602555488,2313,462,2.97680129955406,155.200147241675,35,65654784
1602555498,2317,464,3.2112233125294,144.493221069238,34.3,65597440
1602555508,2059,410,2.85340316553843,143.688072177012,30.1,65810432
1602555518,1738,376,7.41756030961751,47.4549562534195,26.9,67145728
1602555528,1823,305,629.820340554661,0.576354837445102,25.2,65449984
1602555538,2337,464,3.19310860803202,145.312940133901,36.1,65826816
1602555548,2284,460,3.01757616671079,152.440228377535,35.1,65859584
1602555558,2330,469,3.24572268473744,144.497865515562,34.9,65843200
1602555568,2065,413,3.01089979545833,137.16829786995,30.5,65687552
1602555578,1817,365,3.00112004193488,121.621259696322,27.1,65482752
1602555588,1804,360,2.95675408813747,121.75513731234,27.8,65409024
1602555598,2332,461,3.27068219667438,140.949188052799,35.2,65302528
1602555608,2312,462,3.52958535653085,130.610242686724,35.5,65925120
1602555618,2314,461,3.05413159194854,150.943070434592,34.9,65957888
1602555628,2310,460,3.05711975345364,150.468426851888,34.3,65875968
1602555638,1815,365,3.11923513070939,117.015865975128,26.6,65490944
1602555648,1808,364,2.94753302515081,123.493103179523,27.3,65646592
1602555658,2030,407,3.04282345795279,133.757349259372,31.4,65368064
1602555668,2304,462,3.34013087881936,138.018543801179,35.8,66023424
1602555678,2311,460,3.15473606863975,145.81251489553,34.9,65507328
1602555688,2328,467,3.10802705509146,150.256092280463,33.9,65712128
1602555698,1826,366,2.92888006270911,124.962440306095,26.8,65499136
1602555708,1798,359,3.04701848077827,117.820092744664,27.1,65269760
1602555718,1847,369,3.32200469103257,111.077507204032,28.4,65269760
1602555728,2318,463,3.06353998965904,151.132350667154,35.2,65925120
1602555738,2334,465,3.03443334198652,153.241131899633,35,65671168
1602555748,2323,465,3.12405673276234,148.524831554427,34.6,65581056
1602555758,2251,446,2.92638236816488,152.406604431425,32.8,65753088
1602555768,1777,358,2.95997699057043,120.946886121236,26.2,65515520
1602555778,1849,370,3.27467492878792,112.988314274282,27.8,65392640
1602555788,2145,431,2.92692762432676,147.253384886528,33.5,65368064
1602555798,2287,459,3.17739981670905,144.457741070623,35.1,66129920
1602555808,2342,467,3.13211403577171,149.100573818966,34.8,65564672
1602555818,2343,470,3.07964291574606,152.615096249281,34.2,65974272
1602555828,1761,359,2.98938542722911,120.09157358232,26.7,65818624
1602555838,1855,311,423.777273466002,0.870740417441482,25.4,65409024
1602555848,2032,408,3.11049021135165,131.169035192914,31.8,65310720
1602555858,2319,462,3.23258406543279,142.919717058664,35.7,65736704
1602555868,2323,466,3.15274999308986,147.807469993298,34.8,65884160
1602555878,2316,463,3.23851378264617,143.275598358229,34.8,65810432
1602555888,1838,366,2.92405651495169,125.168579378859,27.3,65417216
1602555898,1812,364,3.12201445202691,116.591388538794,26.8,65417216
1602555908,1820,364,2.9957645542019,121.504875771845,28,65302528
1602555918,2088,476,318.758193217932,1.30820166782318,33.3,71266304
1602555928,2353,465,3.1204008823043,149.019314357011,34.7,65441792
1602555938,2060,473,393.498983660948,1.05209928663175,33,71340032
1602555948,1650,345,447.680039261327,0.734899864069997,25.5,71413760
1602555958,1809,302,517.585556832646,0.693605134959509,25.2,65474560
1602555968,2258,455,3.02035888810407,150.644349514905,35.1,65196032
1602555978,2297,462,2.97366560776959,155.363803782405,35.2,66269184
1602555988,2315,464,3.20248871591127,145.199574846178,35.2,65835008
1602555998,2317,463,2.89459284081457,159.953411571939,33.8,65884160
1602556008,1776,359,3.08885781077651,116.224190944468,26.7,65531904
1602556018,1850,367,3.12481635325664,117.446901997142,27.5,65236992
1602556028,1877,376,2.92730090080834,128.787580359742,28.9,65171456
1602556038,2275,458,3.26813928373567,140.140905951989,35.7,66072576
1602556048,2331,464,3.11981613980706,148.72671311608,35.5,65875968
1602556058,2311,466,2.67346056959217,174.305918441538,34.8,65736704
1602556068,2003,398,2.77482052773044,143.432699889073,29.1,65490944
1602556078,1801,361,2.8873759465109,125.027016463246,26.9,65540096
1602556088,1814,364,3.20387924913535,113.612271779043,27.7,65196032
1602556098,2162,430,677.236497016222,0.63788647230814,31.7,71340032
1602556108,2355,467,3.20022050489033,145.92744446402,35.2,65818624
1602556118,2309,463,3.0536631992649,151.621174238029,34.7,65990656
1602556128,2056,407,3.16430935599925,128.622063840997,29.5,65441792
1602556138,1831,367,2.81801788875928,129.878522581396,26.9,65589248
1602556148,1785,357,3.18816823451793,111.976524994761,27.5,65351680
1602556158,2356,461,3.23430224873619,142.534607017676,35.3,65187840
1602556168,2330,465,3.02499660606548,153.719180731515,36.1,65654784
1602556178,2336,466,3.13947788656574,148.432324366443,34.8,65818624
1602556188,2340,468,2.96222103966607,157.989560445752,34.1,65818624
1602556198,1799,363,2.84425227624831,127.977396041722,26.5,65474560
1602556208,1795,359,2.94829703307085,121.765207498811,27.5,65425408
1602556218,1959,395,3.29587470517589,119.846788890271,30.3,65220608
1602556228,2347,469,3.219322697071,145.682817204596,35.3,65908736
1602556238,2366,469,3.14101926976105,148.996220591669,35,65589248
1602556248,2323,459,3.02293779929034,151.839048791462,33.7,65474560
1602556258,1974,392,2.95037943058342,132.864266858885,28.6,65589248
1602556268,1833,365,2.96978123254355,122.904675940519,27.2,65351680
1602556278,1852,366,3.35724474801873,109.017967848783,28.3,65441792
1602556288,2336,461,3.12541068008501,147.500615819058,35.8,65736704
1602556298,2329,461,3.20889991770081,143.66294113975,35.7,65630208
1602556308,2326,462,3.28293353037289,140.727795956175,34.8,65966080
1602556318,2288,457,3.03977852934724,150.339899959138,33.7,65703936
1602556328,1796,361,2.98617159603433,120.890574566918,26.5,65622016
1602556338,1793,363,2.9368029582188,123.603798131613,27.4,65622016
1602556348,2117,427,3.15539624029924,135.640650937522,33.1,65384448
1602556358,2324,466,3.20421397788594,145.433483286736,35.1,65949696
1602556368,2311,461,3.00391656090717,153.466313278948,35.1,65671168
1602556378,2313,463,3.14392190035215,147.268289313465,34.8,65851392
1602556388,1710,355,3.02634406508061,117.30325183318,26.2,65671168
1602556398,1811,362,2.97010570254397,121.881184124167,26.8,65400832
1602556408,1890,378,3.30923461409473,114.225808708158,29.6,65269760
1602556418,2310,464,3.11464902126428,149.294510176062,35.2,65851392
1602556428,2103,445,589.67717363899,0.712254126114657,32.2,71700480
1602556438,2324,460,3.05440503841013,150.602161211546,34.6,65654784
1602556448,1802,358,3.01388312920878,118.783637139236,26.4,65441792
1602556458,1807,362,3.03940437878438,119.10228284424,27.3,65368064
1602556468,2151,376,653.00825738397,0.658490907485048,30.5,65187840
1602556478,2358,466,3.04803755244934,152.885255506623,35.4,65638400
1602556488,2296,462,3.04268887234066,151.839382659126,34.7,65925120
1602556498,2304,465,2.88867422689994,160.973499770179,33.7,65622016
1602556508,1803,360,3.04344688199721,118.286933847768,26.5,65556480
1602556518,1837,367,2.81073661621459,130.5707542581,27.1,65474560
1602556528,1906,383,3.28836373492278,116.471300279984,30,65351680
1602556538,2338,466,3.15512164828102,147.696365448821,35.5,65515520
1602556548,2313,462,3.4601366782776,133.520737172145,34.8,65900544
1602556558,2314,462,3.0974624686542,149.154349625012,34.5,65753088
1602556568,1880,375,2.80941965732169,133.479524507029,27.5,65851392
1602556578,1847,366,3.14969427855388,116.201754085175,27,65671168
1602556588,1834,367,3.26788880442845,112.304922830502,28.1,65302528
1602556598,2277,462,14.6163902525636,30.9926043415917,35.7,66392064
1602556608,2323,464,3.15069238840892,147.269216667108,35.2,65777664
1602556618,2315,463,3.09600850675842,149.547392712034,34,65843200
1602556628,2089,448,82.5237969909347,5.04097018276677,31.9,69103616
1602556638,1908,320,266.475094689263,1.41851905687766,25.8,65761280
1602556648,1811,364,2.91571111589555,124.840900051993,27.8,65499136
1602556658,2366,466,3.11514168398318,149.591911788792,36.1,65261568
1602556668,2320,463,3.2652504485229,141.79616764449,35.6,65802240
1602556678,2324,466,3.25274806014437,143.570910308766,34.3,65605632
1602556688,2300,458,3.15245617990908,145.283542058056,33.6,65728512
1602556698,1797,361,3.25354802721264,110.955792562642,26.6,65785856
1602556708,1792,360,3.0466170449342,118.163850162459,26.8,65433600
1602556718,2154,431,3.34958788854941,128.672545501307,33.2,65376256
1602556728,2291,462,3.18045430909802,145.262266047464,35.6,65605632
1602556738,2315,461,3.22927378166314,142.756554931238,35.3,65933312
1602556748,2301,459,3.09134669430305,148.478978707202,34.5,65761280
1602556758,1817,363,3.10223143246388,117.012546582218,26.9,65769472
1602556768,1782,358,3.11655214204799,113.587061555587,27.3,65720320
1602556778,2238,389,654.74289767544,0.68423804456765,31,65286144
1602556788,2324,465,3.11558843684894,149.570461389729,35.2,65892352
1602556798,2317,463,3.10970227369523,148.888851487966,34.5,65892352
1602556808,2220,476,35.0807685035843,12.6280015774095,33.8,68628480
1602556818,1934,323,185.850273860154,2.05003733428281,26.1,65351680
1602556828,1802,363,3.29225322647179,110.25883339752,27.4,65384448
1602556838,2162,435,3.58679016688485,121.278351885803,33.2,65277952
1602556848,2317,464,3.10148089725394,149.605951276639,35.1,65802240
1602556858,2314,454,3.18081036866896,142.730923060333,34.9,65368064
1602556868,2274,460,2.96873006258707,154.948409017402,34.1,65761280
1602556878,1844,366,2.84197389950204,128.783730232051,26.7,65417216
1602556888,1833,366,3.19850555353326,114.115793732732,27.7,65400832
1602556898,1892,381,295.11068449464,1.29104102297225,29.3,65351680
1602556908,2298,459,3.18600801512716,144.067434174889,35.6,66228224
1602556918,2332,464,3.01358262220746,153.969563197215,35.1,65851392
1602556928,2306,463,3.25426048335053,141.967738097085,34.4,65638400
1602556938,1835,365,3.00434473749727,121.490718240297,26.7,65736704
1602556948,1800,360,2.83670345942179,126.907872165594,27.3,65499136
1602556958,1807,365,3.21961966547837,113.367427809449,27.8,65335296
1602556968,2299,462,3.209632497707,143.941713055952,35.1,65843200
1602556978,2302,461,3.21315569426058,143.783882251718,35.3,65802240
1602556988,2328,463,3.24951690906512,142.482717572073,34.5,65458176
1602556998,2151,429,2.92533533565392,146.649854042837,31.4,65753088
1602557008,1860,371,2.76592213620422,134.132481585016,27.1,65531904
1602557018,1802,362,3.24407864887098,111.58792346973,27.3,65384448
1602557028,2211,444,3.68228998188517,120.577141448456,34.1,65384448
1602557038,2291,461,3.05938044264555,150.684103740089,35.6,65859584
1602557048,2289,458,2.88885803189326,158.540154948301,34.5,65654784
1602557058,2311,459,3.04718783076116,150.630688192709,33.8,65843200
1602557068,1833,371,2.94133606206766,126.133155875837,27.5,65867776
1602557078,1802,330,376.767399176112,0.950188367631724,26.1,65343488
1602557088,2140,435,502.754303005254,0.849321422904932,32.5,67768320
1602557098,2305,460,3.27134215133568,140.615068286936,35.2,66015232
1602557108,2324,463,3.22045208870236,143.768634728101,34.8,65605632
1602557118,2326,462,3.02538437158612,152.707868903873,34.1,65646592
1602557128,1638,347,420.983903719538,0.77675178815827,26.4,70684672
1602557138,1814,303,596.9325043795,0.608108952581384,25.3,65417216
1602557148,2268,459,3.12812975895258,146.733043501908,35.4,65949696
1602557158,2315,461,3.28954857317469,140.140809519981,35.1,66015232
1602557168,2337,463,2.99502949353513,154.589462641153,34.8,65507328
1602557178,2065,427,113.390680895013,3.6158174266509,31.5,67129344
1602557188,1886,318,296.155707833623,1.27297901079723,26,65622016
1602557198,1806,363,3.31296886452541,109.569396768841,28.2,65392640
1602557208,2310,462,3.22099340942515,143.434009721384,36,65941504
1602557218,2303,460,3.04412914264528,151.110540468158,35.6,65949696
1602557228,2369,472,3.11821530568746,151.368636777293,35.7,65736704
1602557238,2398,475,3.03481677057745,156.51686276586,36.9,65654784
1602557248,1864,379,2.89540894553385,130.89688093442,33,65622016
1602557258,1819,364,3.20617414687347,113.530951010555,27.3,65531904
1602557268,1772,338,542.891720751338,0.652063729227772,26.8,65146880
1602557278,2311,463,3.33798720897508,138.706343378159,35.6,65875968
1602557288,2322,461,3.19923644020679,144.096883308257,35.2,65654784
1602557298,2335,467,3.04130251964103,153.552629830169,34.6,65769472
